State,District,Crop,Season,Soil_Type,Rainfall_mm,Temperature_C,Humidity_pct,Area_hectares,Fertilizer_kg_per_hectare,Pesticide_kg_per_hectare,Yield_ton_per_hectare
West Bengal,Hooghly,Wheat,Zaid,Sandy Loam,132.3,36.3,38.6,46.39,216.2,11.46,1.44
West Bengal,Birbhum,Bajra,Rabi,Red,226.2,10.8,53.5,39.4,254.4,17.02,0.55
Gujarat,Ahmedabad,Onion,Whole Year,Sandy Loam,670.3,25.0,63.5,34.66,279.9,7.16,32.4
Maharashtra,Nagpur,Groundnut,Whole Year,Laterite,559.6,29.6,66.6,26.62,160.4,10.19,1.89
Telangana,Nalgonda,Maize,Rabi,Red,127.3,24.9,67.0,14.31,281.4,22.07,2.21
Uttar Pradesh,Varanasi,Maize,Rabi,Clay,397.0,16.9,80.0,45.43,199.4,4.05,2.43
Telangana,Nizamabad,Potato,Whole Year,Alluvial,277.1,28.3,72.5,47.81,223.6,6.07,17.32
Uttar Pradesh,Meerut,Soybean,Kharif,Sandy Loam,910.1,33.1,67.0,28.92,25.0,9.74,0.85
Punjab,Patiala,Tur (Arhar),Rabi,Clay,275.7,19.5,47.6,17.1,71.6,13.5,0.35
Maharashtra,Pune,Onion,Zaid,Laterite,127.2,33.3,58.1,6.79,289.9,16.13,6.11
Punjab,Ludhiana,Wheat,Zaid,Red,128.9,36.1,29.2,32.3,137.3,8.89,1.22
Andhra Pradesh,Guntur,Jowar,Kharif,Clay,1547.3,32.0,80.0,3.21,32.2,22.3,1.36
Bihar,Darbhanga,Tur (Arhar),Zaid,Clay,195.1,27.5,48.9,6.09,129.4,7.26,0.42
Andhra Pradesh,Kurnool,Jowar,Whole Year,Black (Regur),369.9,28.9,60.4,8.24,268.9,5.51,0.52
Rajasthan,Jodhpur,Cotton,Zaid,Alluvial,190.1,38.4,31.7,31.1,218.3,13.23,0.99
West Bengal,Murshidabad,Rice,Zaid,Sandy Loam,161.5,31.5,55.1,2.52,258.3,11.56,3.0
West Bengal,Hooghly,Mustard,Zaid,Laterite,180.1,38.5,42.7,44.78,268.4,12.42,0.76
Gujarat,Rajkot,Cotton,Whole Year,Mountain,626.8,24.2,59.6,23.6,135.2,2.58,0.89
Madhya Pradesh,Indore,Jowar,Kharif,Alluvial,910.0,31.6,83.4,0.98,149.7,5.24,1.75
Maharashtra,Kolhapur,Cotton,Kharif,Desert (Arid),825.8,30.3,67.2,7.31,128.3,9.24,1.4
Rajasthan,Jodhpur,Maize,Zaid,Mountain,88.5,30.1,38.0,24.2,184.9,11.37,1.41
West Bengal,Nadia,Onion,Rabi,Mountain,318.4,20.8,43.4,1.37,77.5,7.39,3.28
Tamil Nadu,Salem,Groundnut,Zaid,Clay,209.5,33.5,47.5,17.32,272.7,21.39,1.34
Rajasthan,Kota,Jowar,Kharif,Laterite,999.5,27.1,59.7,47.21,173.7,2.26,1.12
Tamil Nadu,Coimbatore,Wheat,Zaid,Alluvial,50.0,37.3,44.6,6.52,208.0,13.55,2.4
Karnataka,Dharwad,Jowar,Zaid,Clay,139.4,34.9,42.0,47.37,60.7,23.5,0.22
Madhya Pradesh,Indore,Maize,Whole Year,Black (Regur),593.7,25.3,61.7,28.82,238.6,18.75,4.92
Tamil Nadu,Tirunelveli,Onion,Rabi,Sandy Loam,211.2,16.6,56.7,29.08,22.4,4.95,5.09
Uttar Pradesh,Meerut,Sugarcane,Zaid,Desert (Arid),83.4,33.6,45.3,18.37,103.4,9.89,16.4
Maharashtra,Nagpur,Sugarcane,Rabi,Desert (Arid),326.1,18.2,58.8,44.11,102.2,5.0,12.81
Punjab,Jalandhar,Onion,Whole Year,Sandy Loam,806.1,24.9,67.3,43.05,102.3,14.33,19.72
Gujarat,Vadodara,Wheat,Zaid,Red,96.8,32.2,34.7,17.26,89.7,16.02,1.58
Madhya Pradesh,Indore,Rice,Zaid,Desert (Arid),162.5,32.6,62.1,46.55,288.6,15.27,1.76
Maharashtra,Pune,Soybean,Whole Year,Mountain,742.4,29.4,65.0,33.4,142.3,1.56,0.85
Andhra Pradesh,Guntur,Jowar,Rabi,Laterite,241.9,23.1,48.7,42.23,230.9,17.23,0.71
Andhra Pradesh,Krishna,Rice,Zaid,Sandy Loam,82.7,34.6,38.3,48.0,31.3,9.89,0.77
Uttar Pradesh,Meerut,Jowar,Rabi,Alluvial,160.0,26.4,53.6,39.3,250.2,15.38,0.72
Rajasthan,Jaipur,Bajra,Whole Year,Alluvial,679.3,32.6,53.1,15.23,220.5,6.96,1.27
Gujarat,Rajkot,Bajra,Zaid,Sandy Loam,158.9,34.7,62.3,2.18,26.4,2.33,0.25
Bihar,Muzaffarpur,Bajra,Whole Year,Alluvial,401.9,27.5,65.0,46.99,201.9,23.72,1.14
Uttar Pradesh,Lucknow,Bajra,Kharif,Laterite,532.1,31.8,84.0,25.32,67.6,22.7,0.46
Telangana,Warangal,Cotton,Rabi,Desert (Arid),69.8,22.9,56.9,41.17,107.0,7.84,0.56
Madhya Pradesh,Ujjain,Potato,Zaid,Red,64.4,37.4,68.5,8.7,183.8,5.15,8.75
Rajasthan,Jodhpur,Sugarcane,Kharif,Alluvial,639.6,28.3,66.6,15.64,214.4,18.7,107.56
Rajasthan,Kota,Cotton,Kharif,Clay,384.9,29.2,71.8,39.2,39.9,24.07,0.99
Karnataka,Shimoga,Chana (Gram),Rabi,Clay,243.9,14.8,66.2,7.41,263.7,13.5,0.58
Tamil Nadu,Thanjavur,Tur (Arhar),Rabi,Red,407.6,20.2,49.0,12.03,186.7,20.91,0.6
Gujarat,Rajkot,Tur (Arhar),Zaid,Desert (Arid),168.9,34.6,26.8,44.62,82.3,10.28,0.21
Punjab,Ludhiana,Mustard,Zaid,Black (Regur),211.8,42.1,43.3,36.45,287.3,7.49,0.44
Madhya Pradesh,Indore,Tomato,Kharif,Red,1021.3,30.4,75.5,22.08,85.3,15.34,9.96
Madhya Pradesh,Bhopal,Wheat,Whole Year,Alluvial,418.3,26.4,78.4,8.81,222.9,20.25,2.7
Rajasthan,Jodhpur,Sugarcane,Kharif,Clay,967.3,29.3,78.3,8.13,75.5,8.81,64.34
Uttar Pradesh,Allahabad,Cotton,Whole Year,Black (Regur),697.3,29.1,71.5,26.91,29.3,20.2,1.01
Gujarat,Vadodara,Wheat,Kharif,Red,1119.9,35.2,75.5,48.47,153.8,23.77,4.86
Punjab,Patiala,Onion,Zaid,Clay,103.3,36.7,43.3,47.09,240.9,14.63,10.54
Karnataka,Shimoga,Cotton,Whole Year,Alluvial,544.1,26.8,58.8,36.04,178.4,21.04,1.57
Andhra Pradesh,Krishna,Chana (Gram),Rabi,Desert (Arid),195.4,20.3,51.9,27.96,116.1,16.17,0.41
Rajasthan,Kota,Tur (Arhar),Zaid,Alluvial,159.1,33.8,30.3,45.62,264.7,2.49,0.56
Madhya Pradesh,Jabalpur,Maize,Rabi,Desert (Arid),470.0,21.2,68.4,23.65,92.2,23.6,0.69
Telangana,Warangal,Rice,Rabi,Alluvial,236.7,21.2,67.8,28.28,134.3,15.15,2.88
Andhra Pradesh,Kurnool,Tur (Arhar),Zaid,Red,151.4,31.8,51.9,39.02,188.5,5.39,0.49
Bihar,Bhagalpur,Maize,Rabi,Desert (Arid),137.3,11.7,59.5,30.02,51.7,15.14,0.47
Karnataka,Mysore,Chana (Gram),Whole Year,Mountain,858.7,21.6,69.6,36.56,113.9,13.31,0.77
Punjab,Bathinda,Wheat,Whole Year,Red,497.7,26.7,78.7,17.45,80.5,21.69,1.52
Karnataka,Belgaum,Chana (Gram),Zaid,Laterite,132.0,38.0,36.2,17.75,270.1,11.61,0.33
Bihar,Gaya,Soybean,Zaid,Alluvial,105.5,34.4,45.5,23.49,80.7,15.52,0.53
Karnataka,Shimoga,Cotton,Kharif,Red,1140.7,28.1,81.0,28.45,156.3,3.48,2.76
Andhra Pradesh,Guntur,Soybean,Whole Year,Alluvial,560.0,25.7,62.2,49.1,219.3,10.06,1.94
Madhya Pradesh,Gwalior,Onion,Zaid,Red,221.8,29.5,32.7,48.19,106.9,1.42,4.57
Uttar Pradesh,Allahabad,Mustard,Kharif,Alluvial,548.2,32.4,70.5,6.88,143.9,13.1,0.62
Tamil Nadu,Madurai,Jowar,Rabi,Desert (Arid),392.8,21.1,46.5,8.54,23.7,16.3,0.33
Rajasthan,Kota,Chana (Gram),Rabi,Sandy Loam,318.7,23.6,54.1,27.65,166.1,17.45,0.64
Gujarat,Surat,Rice,Kharif,Mountain,597.3,31.8,67.0,13.88,139.1,22.22,1.33
Punjab,Ludhiana,Onion,Rabi,Clay,351.0,20.3,48.6,13.4,241.1,7.97,10.2
Tamil Nadu,Salem,Groundnut,Whole Year,Mountain,691.2,24.6,85.4,16.08,43.0,11.05,0.98
Tamil Nadu,Tirunelveli,Bajra,Whole Year,Sandy Loam,578.8,25.7,55.0,31.66,169.2,9.6,1.19
Punjab,Ludhiana,Sugarcane,Whole Year,Red,493.3,32.8,55.7,40.68,95.3,15.43,27.65
Gujarat,Rajkot,Potato,Rabi,Black (Regur),289.0,23.7,59.8,23.46,254.5,5.67,22.06
Tamil Nadu,Madurai,Potato,Rabi,Desert (Arid),278.9,20.6,56.8,34.21,33.8,10.16,7.05
Punjab,Amritsar,Wheat,Zaid,Mountain,112.9,31.3,35.3,31.42,275.8,2.8,1.34
Andhra Pradesh,Guntur,Potato,Rabi,Red,447.2,13.1,43.5,7.86,28.1,8.46,7.7
Telangana,Karimnagar,Jowar,Whole Year,Alluvial,779.6,31.1,65.5,42.96,132.4,8.98,0.76
Gujarat,Surat,Bajra,Zaid,Laterite,146.3,39.2,62.2,12.5,202.6,5.67,0.34
Andhra Pradesh,Kurnool,Potato,Rabi,Alluvial,321.3,21.2,53.3,41.43,264.9,4.48,12.53
Rajasthan,Kota,Bajra,Whole Year,Red,478.1,26.2,68.4,48.22,248.6,18.24,1.06
Bihar,Darbhanga,Soybean,Kharif,Clay,1143.3,28.8,60.7,39.8,109.5,23.27,1.72
Uttar Pradesh,Varanasi,Groundnut,Whole Year,Sandy Loam,679.1,24.1,59.9,4.13,282.5,24.86,2.34
Karnataka,Belgaum,Mustard,Kharif,Red,662.0,32.1,64.6,33.35,25.8,7.89,0.76
Andhra Pradesh,East Godavari,Wheat,Rabi,Black (Regur),420.4,19.0,52.8,6.75,152.2,3.61,1.66
Gujarat,Junagadh,Jowar,Whole Year,Alluvial,761.6,26.2,68.1,22.12,36.8,10.61,1.03
Madhya Pradesh,Indore,Tomato,Kharif,Clay,352.3,30.5,88.7,34.26,273.0,8.46,14.67
Rajasthan,Ajmer,Sugarcane,Whole Year,Sandy Loam,784.6,25.4,51.6,34.12,44.0,21.59,55.02
Tamil Nadu,Madurai,Mustard,Kharif,Laterite,941.5,29.7,77.5,30.23,220.9,20.23,1.18
West Bengal,Nadia,Tomato,Zaid,Desert (Arid),168.7,40.3,67.3,31.75,114.9,18.31,2.81
Andhra Pradesh,Krishna,Chana (Gram),Whole Year,Desert (Arid),501.7,25.8,78.5,1.24,185.7,12.31,0.86
West Bengal,Nadia,Mustard,Rabi,Laterite,290.9,18.6,51.6,9.79,256.4,15.61,0.73
Andhra Pradesh,Guntur,Bajra,Zaid,Black (Regur),122.0,34.0,63.5,46.09,40.3,17.15,0.35
Maharashtra,Nagpur,Jowar,Whole Year,Alluvial,608.2,27.9,64.3,0.8,237.6,9.35,1.15
Madhya Pradesh,Indore,Soybean,Zaid,Red,129.4,32.9,38.2,44.94,263.0,22.58,0.51
Punjab,Ludhiana,Soybean,Rabi,Laterite,285.4,21.4,48.8,33.75,239.9,2.04,1.01
Rajasthan,Kota,Chana (Gram),Kharif,Alluvial,907.0,28.8,81.4,40.46,179.4,15.69,2.38
Madhya Pradesh,Jabalpur,Chana (Gram),Whole Year,Mountain,626.2,28.2,50.0,37.93,241.2,17.64,1.18
Bihar,Patna,Jowar,Rabi,Desert (Arid),199.2,19.7,51.1,48.69,259.5,20.78,0.65
Gujarat,Junagadh,Tur (Arhar),Rabi,Laterite,319.6,21.6,45.5,5.99,173.2,8.31,0.56
Rajasthan,Kota,Potato,Zaid,Black (Regur),206.0,33.1,36.3,36.67,247.5,18.64,9.66
Madhya Pradesh,Gwalior,Chana (Gram),Rabi,Sandy Loam,410.7,19.6,76.5,10.81,105.6,4.61,0.48
Bihar,Patna,Potato,Rabi,Alluvial,318.7,23.8,53.1,32.34,190.8,19.41,22.43
Madhya Pradesh,Indore,Groundnut,Rabi,Laterite,246.3,20.2,49.5,29.89,278.9,23.08,0.84
Punjab,Patiala,Wheat,Kharif,Desert (Arid),940.4,26.7,75.9,20.66,117.3,15.63,2.27
Punjab,Amritsar,Tur (Arhar),Zaid,Clay,110.9,32.1,47.4,33.48,298.5,10.33,0.37
Madhya Pradesh,Gwalior,Potato,Whole Year,Desert (Arid),465.9,25.3,68.9,22.87,261.5,20.0,19.21
Gujarat,Ahmedabad,Soybean,Zaid,Black (Regur),136.2,34.2,44.8,25.99,39.2,1.27,0.54
Gujarat,Surat,Sugarcane,Rabi,Mountain,208.5,21.1,61.5,4.23,229.6,2.07,29.37
Karnataka,Raichur,Mustard,Zaid,Laterite,93.3,35.9,29.8,27.79,146.0,16.62,0.41
West Bengal,Murshidabad,Potato,Whole Year,Black (Regur),722.6,25.9,60.7,34.22,250.5,6.41,26.1
Bihar,Bhagalpur,Chana (Gram),Rabi,Red,259.6,20.0,56.7,47.91,215.9,16.48,0.62
Telangana,Nizamabad,Cotton,Kharif,Mountain,1099.0,31.2,73.9,12.23,107.6,13.48,1.37
Andhra Pradesh,Krishna,Potato,Kharif,Sandy Loam,1059.7,29.1,86.3,34.81,48.0,9.47,15.23
Bihar,Darbhanga,Potato,Zaid,Red,201.5,33.2,49.4,12.12,56.4,4.07,9.13
,Nizamabad,Tur (Arhar),Rabi,Laterite,387.9,14.3,48.5,5.34,32.6,24.9,0.23
Uttar Pradesh,Varanasi,Chana (Gram),Kharif,Sandy Loam,896.7,26.0,72.1,1.82,290.0,4.56,1.53
Bihar,Patna,Mustard,Rabi,Mountain,306.6,17.8,46.5,16.25,68.0,24.28,0.43
Karnataka,Dharwad,Jowar,Whole Year,Desert (Arid),197.9,22.8,52.6,31.94,46.1,21.17,0.3
Maharashtra,Nashik,Wheat,Whole Year,Alluvial,596.8,25.1,43.5,4.39,102.0,5.03,3.35
Punjab,Patiala,Soybean,Rabi,Clay,144.5,21.9,48.2,23.64,257.6,22.57,0.88
Bihar,Gaya,Soybean,Rabi,Desert (Arid),414.9,18.1,57.2,4.81,274.7,0.56,0.44
Punjab,Ludhiana,Maize,Whole Year,Alluvial,489.3,30.6,74.4,18.84,293.3,13.94,2.56
Punjab,Jalandhar,Mustard,Zaid,Red,160.9,34.0,31.7,7.3,182.8,18.68,0.67
Tamil Nadu,Tirunelveli,Soybean,Rabi,Sandy Loam,375.0,26.8,63.9,35.6,195.0,14.07,0.75
Uttar Pradesh,Varanasi,Maize,Whole Year,Laterite,557.5,23.6,75.1,47.93,185.1,16.73,3.12
Tamil Nadu,Tirunelveli,Potato,Rabi,Black (Regur),308.1,18.4,41.4,28.69,166.6,20.28,16.57
Punjab,Patiala,Bajra,Kharif,Alluvial,844.5,30.5,74.2,27.72,20.8,18.05,0.86
Karnataka,Raichur,Potato,Rabi,Sandy Loam,435.0,17.0,54.9,38.86,195.5,11.51,18.36
Tamil Nadu,Coimbatore,Mustard,Whole Year,Desert (Arid),778.9,29.5,75.2,1.32,51.3,24.79,0.59
Gujarat,Rajkot,Wheat,Whole Year,Black (Regur),643.4,26.6,61.7,29.11,125.7,20.04,4.4
Telangana,Warangal,Chana (Gram),Zaid,Laterite,235.1,36.4,46.8,42.94,202.6,4.68,0.49
Uttar Pradesh,Agra,Tur (Arhar),Rabi,Black (Regur),230.8,18.3,64.3,45.28,181.0,19.33,0.52
Uttar Pradesh,Varanasi,Bajra,Rabi,Clay,265.8,18.8,61.5,39.25,158.5,7.9,0.76
Gujarat,Rajkot,Cotton,Whole Year,Red,832.6,27.8,77.4,47.23,226.2,2.27,2.66
Uttar Pradesh,Lucknow,Onion,Rabi,Laterite,287.2,15.7,57.0,7.05,125.3,16.04,4.54
Gujarat,Vadodara,Potato,Kharif,Alluvial,821.4,31.3,68.6,28.69,202.9,8.48,30.97
Maharashtra,Pune,Soybean,Kharif,Red,578.8,27.2,77.8,44.86,136.7,18.97,1.25
Gujarat,Rajkot,Soybean,Zaid,Sandy Loam,157.7,35.7,37.3,48.37,156.3,2.36,0.79
Andhra Pradesh,West Godavari,Cotton,Kharif,Desert (Arid),943.9,35.2,68.9,43.28,291.5,10.43,1.39
Karnataka,Belgaum,Bajra,Zaid,Alluvial,78.3,29.9,40.2,40.92,256.5,19.7,0.72
Gujarat,Vadodara,Soybean,Whole Year,Alluvial,813.4,29.3,66.9,11.94,204.2,7.04,2.61
West Bengal,Birbhum,Cotton,Zaid,Clay,100.1,37.7,53.2,37.13,178.5,13.36,0.68
Telangana,Nizamabad,Mustard,Rabi,Alluvial,252.3,16.8,67.1,33.72,67.4,18.49,0.35
Gujarat,Surat,Tomato,Kharif,Red,1009.0,32.5,68.4,7.96,80.2,9.35,20.23
Gujarat,Rajkot,Onion,Kharif,Red,662.4,33.7,83.3,45.03,166.5,15.46,16.05
Andhra Pradesh,Krishna,Bajra,Zaid,Clay,207.7,31.1,53.2,0.98,154.5,15.3,0.42
Punjab,Bathinda,Cotton,Kharif,Red,752.5,27.6,82.8,3.87,186.1,6.68,1.74
Madhya Pradesh,Gwalior,Bajra,Kharif,Sandy Loam,1519.4,28.3,91.0,31.08,162.0,14.15,1.71
Maharashtra,Kolhapur,Bajra,,Clay,287.7,17.4,34.4,32.33,242.9,19.61,0.58
Telangana,Nalgonda,Mustard,Rabi,Red,300.9,18.4,59.7,39.67,110.9,18.47,0.28
Tamil Nadu,Tirunelveli,Soybean,Kharif,Sandy Loam,1028.7,26.5,67.7,42.75,125.0,14.92,1.32
Andhra Pradesh,Krishna,Bajra,Kharif,Red,1180.4,27.2,82.2,17.99,134.3,12.95,1.43
Andhra Pradesh,West Godavari,Groundnut,Kharif,Red,810.2,25.5,72.7,28.3,201.3,19.88,2.63
Uttar Pradesh,Agra,Cotton,Whole Year,Alluvial,640.0,24.0,71.0,35.93,90.5,19.31,0.87
Andhra Pradesh,West Godavari,Chana (Gram),Kharif,Red,1037.6,32.1,73.1,25.51,266.1,13.54,1.66
Punjab,Ludhiana,Tomato,Rabi,Desert (Arid),304.0,18.7,71.1,42.36,238.7,5.84,7.24
West Bengal,Birbhum,Jowar,Zaid,Laterite,194.4,41.9,47.4,24.84,54.8,11.18,0.21
Madhya Pradesh,Gwalior,Tur (Arhar),Whole Year,Desert (Arid),524.0,26.8,78.2,4.54,39.5,4.11,0.48
Telangana,Nizamabad,Tomato,Rabi,Black (Regur),488.6,19.8,48.9,29.27,37.4,0.99,8.6
Karnataka,Shimoga,Bajra,Kharif,Sandy Loam,563.8,31.9,72.0,32.32,236.4,16.2,1.27
Uttar Pradesh,Varanasi,Bajra,Rabi,Desert (Arid),557.4,21.5,35.3,30.35,114.0,12.95,0.56
Bihar,Bhagalpur,Potato,Rabi,Sandy Loam,237.3,17.4,49.7,43.65,207.9,1.16,17.15
Andhra Pradesh,East Godavari,Mustard,Whole Year,Alluvial,625.0,32.5,72.3,0.71,200.0,21.53,1.78
Madhya Pradesh,Indore,Chana (Gram),Kharif,Mountain,902.6,31.7,71.8,24.48,103.9,19.78,0.85
Andhra Pradesh,Kurnool,Chana (Gram),Zaid,Mountain,140.2,36.2,49.2,15.09,116.1,3.37,0.22
West Bengal,Birbhum,Onion,Kharif,Laterite,785.6,34.5,79.3,11.01,43.6,6.69,12.05
Punjab,Amritsar,Chana (Gram),Rabi,Laterite,262.0,24.9,77.8,11.33,123.9,17.82,0.53
Tamil Nadu,Coimbatore,Chana (Gram),Rabi,Mountain,323.3,25.5,51.2,20.65,115.5,18.22,0.26
Karnataka,Shimoga,Soybean,Kharif,Mountain,763.0,25.4,75.4,10.03,243.5,22.88,1.3
Uttar Pradesh,Allahabad,Chana (Gram),Zaid,Red,154.4,39.7,45.2,4.45,293.0,12.59,0.46
West Bengal,Birbhum,Cotton,Zaid,Alluvial,175.5,31.6,29.6,1.29,174.6,15.05,0.78
Tamil Nadu,Tirunelveli,Tomato,Rabi,Red,372.3,20.5,47.1,44.27,116.5,4.9,5.65
Bihar,Gaya,Cotton,Zaid,Clay,177.4,32.7,24.2,1.51,164.7,22.17,1.24
Maharashtra,Pune,Wheat,Zaid,Clay,151.2,34.4,44.9,37.54,195.7,12.67,1.97
Uttar Pradesh,Agra,Cotton,Kharif,Clay,1034.0,31.1,65.8,48.56,297.4,18.91,3.44
Tamil Nadu,Tirunelveli,Rice,Rabi,Mountain,376.5,17.8,56.4,3.29,285.7,16.52,1.26
Tamil Nadu,Thanjavur,Sugarcane,Rabi,Red,256.5,18.9,66.7,37.32,103.6,21.89,19.95
Punjab,,Wheat,Zaid,Clay,70.5,36.1,51.1,43.18,107.6,2.98,1.55
Madhya Pradesh,Indore,Groundnut,Rabi,Laterite,220.6,19.0,20.0,8.04,24.7,22.65,0.61
Rajasthan,Ajmer,Cotton,Whole Year,Sandy Loam,292.6,27.8,73.7,49.3,25.7,8.6,0.65
Rajasthan,Kota,Potato,Kharif,Laterite,1578.5,29.7,71.3,29.41,119.7,20.32,27.59
Gujarat,Junagadh,Chana (Gram),Rabi,Mountain,425.7,20.4,34.7,19.19,202.5,14.36,0.74
Uttar Pradesh,Varanasi,Mustard,Rabi,Red,247.9,23.4,49.2,47.43,98.7,24.24,0.51
Punjab,Amritsar,Onion,Zaid,Black (Regur),116.3,33.9,41.2,29.44,97.6,15.93,3.79
Andhra Pradesh,Krishna,Mustard,Zaid,Alluvial,168.4,42.0,48.4,32.18,272.9,19.87,0.4
West Bengal,Nadia,Tomato,Kharif,Alluvial,943.9,26.5,80.7,12.23,252.9,22.34,38.64
Telangana,Medak,Bajra,Whole Year,Clay,615.8,20.9,59.0,14.08,282.8,10.9,0.83
Karnataka,Shimoga,Tur (Arhar),Kharif,Black (Regur),567.9,34.1,83.9,6.42,89.8,13.58,0.55
Madhya Pradesh,Bhopal,Groundnut,Rabi,Mountain,252.1,18.4,71.8,30.73,239.8,8.79,1.19
West Bengal,Murshidabad,Rice,Zaid,Desert (Arid),143.5,31.9,41.0,24.88,238.1,2.89,1.67
Madhya Pradesh,Ujjain,Tomato,Kharif,Black (Regur),1023.8,29.9,82.7,0.78,63.8,12.73,12.26
Punjab,Ludhiana,Potato,Kharif,Clay,1251.9,33.8,65.5,3.64,159.0,3.22,30.49
Madhya Pradesh,Ujjain,Tur (Arhar),Rabi,Alluvial,253.1,22.5,53.6,47.5,63.6,19.82,0.3
Tamil Nadu,Coimbatore,Tomato,Zaid,Alluvial,209.9,36.6,45.7,43.05,215.8,4.76,10.92
Telangana,Karimnagar,Tomato,Whole Year,Red,629.1,28.5,55.1,26.92,208.7,4.07,36.02
Bihar,Bhagalpur,Cotton,Zaid,Black (Regur),181.0,40.9,42.5,25.8,43.1,14.02,0.46
Gujarat,Vadodara,Sugarcane,Rabi,Clay,260.9,23.9,49.8,21.22,64.2,8.47,20.1
Tamil Nadu,Coimbatore,Onion,Whole Year,Black (Regur),607.3,25.7,58.5,16.71,28.2,2.34,9.94
Andhra Pradesh,Kurnool,Cotton,Whole Year,Sandy Loam,619.0,27.5,70.6,6.05,159.1,14.94,1.88
Telangana,Nalgonda,Tomato,Whole Year,Sandy Loam,505.5,27.8,81.6,22.48,57.5,8.48,10.14
Madhya Pradesh,Indore,Groundnut,Whole Year,Black (Regur),358.0,25.0,50.7,37.68,112.9,4.38,0.6
Punjab,Jalandhar,Groundnut,Rabi,Clay,269.3,20.9,50.5,2.86,271.1,3.52,1.18
Bihar,Muzaffarpur,Wheat,Whole Year,Red,572.7,28.0,78.4,38.15,223.5,8.32,2.93
Telangana,Nizamabad,Onion,Zaid,Clay,187.1,35.3,62.1,29.06,239.4,1.47,10.02
Tamil Nadu,Salem,Cotton,Kharif,Black (Regur),1290.5,27.2,83.6,9.87,73.2,12.73,1.73
Tamil Nadu,Madurai,Maize,Kharif,Sandy Loam,1269.1,36.1,78.2,2.83,173.9,5.88,5.14
Tamil Nadu,Tirunelveli,Cotton,Whole Year,Alluvial,587.6,21.9,68.4,47.66,82.6,20.34,0.78
Rajasthan,Jaipur,Cotton,Rabi,Desert (Arid),327.7,22.1,47.5,31.86,209.8,3.44,0.96
Bihar,Gaya,Cotton,Kharif,Black (Regur),942.0,31.4,84.4,24.73,228.2,21.29,2.13
Rajasthan,Jodhpur,Groundnut,Zaid,Clay,81.6,28.4,30.2,10.4,167.0,2.05,1.25
Madhya Pradesh,Indore,Chana (Gram),Whole Year,Laterite,561.8,22.2,73.3,31.82,96.4,20.77,0.46
Maharashtra,Pune,Sugarcane,Rabi,Sandy Loam,371.9,23.3,54.9,39.27,286.6,10.05,49.91
Uttar Pradesh,Agra,Groundnut,Rabi,Laterite,366.0,20.1,54.2,44.44,78.1,16.46,0.4
Uttar Pradesh,Agra,Tomato,Rabi,Laterite,238.3,16.8,62.4,37.97,202.3,15.67,5.78
Karnataka,Mysore,Jowar,Zaid,Mountain,149.0,37.2,59.6,38.99,51.8,22.4,0.21
Tamil Nadu,Coimbatore,Mustard,Rabi,Laterite,204.7,18.8,40.1,5.31,173.5,2.34,0.8
Karnataka,Mysore,Potato,Kharif,Clay,823.1,32.1,74.7,45.57,143.0,0.83,21.23
Rajasthan,Kota,Tomato,Rabi,Clay,230.7,17.7,61.3,23.29,21.5,14.8,7.83
Maharashtra,Kolhapur,Cotton,Rabi,Laterite,246.8,16.4,61.0,30.6,284.3,3.03,0.9
Gujarat,Surat,Tur (Arhar),Kharif,Desert (Arid),1110.5,27.6,72.5,14.49,144.3,17.82,0.96
Bihar,Darbhanga,Mustard,Whole Year,Mountain,935.8,27.3,68.6,28.78,58.2,11.44,0.99
Madhya Pradesh,Ujjain,Potato,Kharif,Desert (Arid),848.3,31.9,,43.2,208.2,20.6,18.45
Punjab,Ludhiana,Groundnut,Zaid,Desert (Arid),193.1,35.5,59.0,5.85,295.9,14.12,0.54
Tamil Nadu,Madurai,Sugarcane,Kharif,Laterite,1340.9,30.5,87.7,32.45,51.1,13.66,44.68
Telangana,Karimnagar,Sugarcane,Rabi,Laterite,365.0,17.6,68.8,46.65,155.7,12.78,30.42
Uttar Pradesh,Lucknow,Wheat,Kharif,Desert (Arid),1070.7,31.6,79.3,38.13,52.8,12.82,2.62
Bihar,Bhagalpur,Groundnut,Whole Year,Black (Regur),564.9,24.1,50.5,32.13,118.4,18.17,1.41
Bihar,Bhagalpur,Tur (Arhar),Whole Year,Laterite,839.0,33.2,65.9,7.08,177.2,24.75,0.72
Maharashtra,Nashik,Sugarcane,Kharif,Clay,1065.7,31.5,56.9,16.27,155.1,15.1,106.5
Uttar Pradesh,Meerut,Mustard,Zaid,Alluvial,102.4,36.3,33.7,40.29,220.0,8.74,0.6
Karnataka,Dharwad,Potato,Zaid,Alluvial,97.3,33.5,30.9,24.12,244.2,7.53,8.76
Karnataka,Raichur,Wheat,Whole Year,Laterite,436.4,30.0,72.4,35.04,266.4,5.93,3.64
Gujarat,Surat,Tomato,Kharif,Sandy Loam,763.3,32.1,83.8,47.29,110.4,5.3,9.04
Bihar,Gaya,Bajra,Rabi,Clay,316.5,19.7,46.8,19.3,191.4,11.37,0.51
Punjab,Amritsar,Rice,Whole Year,Mountain,404.1,26.7,62.3,46.78,226.6,18.26,1.97
Madhya Pradesh,Ujjain,Tur (Arhar),Rabi,Alluvial,214.9,15.8,66.6,1.36,38.9,1.27,0.34
